#      BLOCK:      ACTUAL_TE:           TE_AVE:             ERROR:
     13200               -0.76       -0.7609636364      0.000789301391
     13201               -0.76       -0.7609635634     0.0007892416034
     13202               -0.76       -0.7609634904     0.0007891818248
     13203                -0.6       -0.7609512989      0.000789216214
     13204               -0.84       -0.7609572857     0.0007891791493
     13205               -0.84       -0.7609632715     0.0007891420861
     13206               -0.84       -0.7609692564     0.0007891050245
     13207               -0.84       -0.7609752404     0.0007890679643
     13208               -0.76       -0.7609751666     0.0007890082261
     13209               -0.76       -0.7609750927      0.000788948497
     13210               -0.76       -0.7609750189     0.0007888887768
     13211               -0.84       -0.7609810007     0.0007888517403
     13212               -0.84       -0.7609869815     0.0007888147053
     13213               -0.68       -0.7609808522     0.0007887788186
     13214               -0.68       -0.7609747238     0.0007887429329
     13215               -0.68       -0.7609685963     0.0007887070483
     13216               -0.76        -0.760968523     0.0007886473735
     13217               -0.68       -0.7609623969     0.0007886114972
     13218               -0.76       -0.7609623241     0.0007885518387
     13219               -0.76       -0.7609622513     0.0007884921891
     13220               -0.76       -0.7609621785     0.0007884325486
     13221               -0.76       -0.7609621057     0.0007883729171
     13222               -0.68       -0.7609559825     0.0007883370706
     13223               -0.68       -0.7609498601     0.0007883012253
     13224               -0.76       -0.7609497883     0.0007882416172
     13225               -0.76       -0.7609497164     0.0007881820181
     13226                -0.6       -0.7609375473     0.0007882163626
     13227               -0.76       -0.7609374764     0.0007881567743
     13228               -0.76       -0.7609374055     0.0007880971951
     13229               -0.76       -0.7609373346     0.0007880376248
     13230               -0.76       -0.7609372638     0.0007879780635
     13231               -0.68       -0.7609311465     0.0007879422525
     13232               -0.68       -0.7609250302     0.0007879064425
     13233               -0.76       -0.7609249603     0.0007878469046
     13234               -0.76       -0.7609248904     0.0007877873757
     13235               -0.84       -0.7609308651     0.0007877505088
     13236               -0.76       -0.7609307948     0.0007876909962
     13237               -0.84       -0.7609367682     0.0007876541381
     13238               -0.84       -0.7609427406     0.0007876172816
     13239               -0.84       -0.7609487121     0.0007875804265
     13240               -0.84       -0.7609546828      0.000787543573
     13241               -0.84       -0.7609606525     0.0007875067209
     13242               -0.84       -0.7609666214     0.0007874698703
     13243               -0.76       -0.7609665484     0.0007874104106
     13244               -0.84       -0.7609725159     0.0007873735689
     13245               -0.76       -0.7609724424     0.0007873141254
     13246               -0.76        -0.760972369      0.000787254691
     13247               -0.76       -0.7609722956     0.0007871952655
     13248               -0.76       -0.7609722222      0.000787135849
     13249               -0.68       -0.7609661107     0.0007871001638
     13250               -0.68            -0.76096     0.0007870644796
     13251               -0.68       -0.7609538903     0.0007870287966
     13252               -0.68       -0.7609477815     0.0007869931146
     13253               -0.68       -0.7609416736     0.0007869574338
     13254               -0.76       -0.7609416025     0.0007868980619
     13255               -0.76       -0.7609415315      0.000786838699
     13256               -0.68       -0.7609354255     0.0007868030335
     13257               -0.52       -0.7609172513     0.0007869535566
     13258               -0.68        -0.760911148     0.0007869178666
     13259               -0.84       -0.7609171129     0.0007868811239
     13260               -0.84       -0.7609230769     0.0007868443827
     13261               -0.84         -0.76092904     0.0007868076429
     13262                -0.6       -0.7609169054     0.0007868418828
     13263               -0.76       -0.7609168363     0.0007867825597
     13264               -0.84       -0.7609227986     0.0007867458332
     13265               -0.84       -0.7609287599     0.0007867091081
     13266               -0.84       -0.7609347203     0.0007866723846
     13267               -0.76       -0.7609346499     0.0007866130923
     13268               -0.84        -0.760940609     0.0007865763775
     13269               -0.76       -0.7609405381     0.0007865171015
